IDpol,ClaimNb,Exposure,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Region,Area
1532,0,0.99,6,3,47,145,B3,Regular,R14,Urban
1533,0,0.69,7,10,59,128,B3,Regular,R22,Suburban
1534,0,0.58,6,2,24,106,B4,Regular,R15,Urban
1535,0,0.83,10,10,88,124,B2,Diesel,R2,Suburban
1536,0,0.64,9,2,36,72,B4,Regular,R18,Rural
1537,0,0.79,10,11,58,108,B2,Diesel,R12,Rural
1538,0,0.79,7,0,51,118,B3,Regular,R7,Suburban
1539,1,0.72,10,3,39,105,B2,Diesel,R16,Suburban
1540,1,0.92,7,13,69,135,B2,Diesel,R19,Rural
1541,0,0.63,6,0,23,91,B2,Regular,R3,Rural
1542,0,0.72,8,13,42,67,B4,Regular,R15,Suburban
1543,0,0.77,9,12,83,120,B2,Regular,R15,Suburban
1544,0,0.83,8,12,27,82,B4,Diesel,R7,Urban
1545,0,0.89,9,14,43,52,B1,Regular,R8,Urban
1546,0,0.7,11,16,22,77,B1,Regular,R7,Rural
1547,0,0.82,9,11,85,50,B3,Diesel,R3,Rural
1548,0,0.58,10,13,88,112,B3,Diesel,R19,Urban
1549,0,0.97,10,11,67,96,B4,Diesel,R19,Urban
1550,0,0.69,8,17,34,86,B2,Diesel,R18,Rural
1551,0,0.86,5,3,28,135,B2,Diesel,R7,Rural
1552,0,0.51,11,13,70,97,B1,Diesel,R19,Suburban
1553,0,0.6,7,18,67,68,B4,Diesel,R5,Suburban
1554,1,0.74,10,12,25,63,B2,Diesel,R13,Rural
1555,0,0.94,11,17,79,116,B2,Regular,R2,Urban
1556,1,0.76,10,10,46,132,B4,Regular,R18,Suburban
1557,0,0.96,10,5,61,146,B3,Diesel,R4,Rural
1558,0,0.74,6,8,62,134,B4,Diesel,R4,Urban
1559,0,0.75,8,11,46,114,B4,Diesel,R8,Urban
1560,0,0.56,8,18,76,75,B2,Diesel,R11,Rural
1561,0,0.9,10,13,32,59,B1,Diesel,R1,Suburban
1562,0,0.62,6,14,87,148,B2,Regular,R9,Suburban
1563,0,0.95,10,10,61,126,B2,Diesel,R6,Rural
1564,1,0.96,7,5,53,119,B2,Diesel,R4,Urban
1565,0,0.97,6,13,74,92,B4,Regular,R6,Suburban
1566,0,0.76,10,2,81,119,B4,Diesel,R13,Rural
1567,0,0.84,9,18,55,148,B2,Diesel,R22,Suburban
1568,0,0.89,5,19,34,129,B2,Regular,R9,Rural
1569,0,0.57,9,10,44,121,B1,Diesel,R14,Suburban
1570,0,0.8,5,16,34,108,B3,Diesel,R12,Suburban
1571,0,0.52,6,16,80,52,B2,Diesel,R4,Suburban
1572,0,0.75,9,2,28,54,B4,Regular,R8,Rural
1573,0,0.58,7,13,81,134,B3,Diesel,R17,Rural
1574,0,0.59,11,6,56,144,B3,Diesel,R22,Urban
1575,0,0.68,9,18,19,127,B1,Regular,R5,Suburban
1576,0,0.72,8,2,83,132,B3,Regular,R3,Suburban
1577,0,0.81,11,1,71,86,B2,Diesel,R4,Rural
1578,0,0.54,11,16,46,133,B2,Diesel,R8,Suburban
1579,0,0.75,5,8,62,101,B4,Diesel,R16,Rural
1580,0,0.59,5,5,48,115,B2,Diesel,R11,Urban
1581,0,0.79,10,8,66,112,B2,Diesel,R2,Suburban
1582,0,0.82,7,4,26,56,B1,Diesel,R8,Rural
1583,0,0.78,5,1,44,146,B3,Diesel,R7,Rural
1584,0,0.87,5,14,73,102,B1,Regular,R1,Suburban
1585,0,0.67,10,8,62,55,B3,Regular,R2,Urban
1586,0,0.88,7,18,60,56,B1,Diesel,R13,Rural
1587,0,0.72,9,9,39,93,B4,Regular,R11,Suburban
1588,0,0.74,6,3,50,67,B1,Diesel,R3,Urban
1589,0,0.82,9,9,44,103,B1,Diesel,R2,Rural
1590,1,0.51,8,7,57,78,B4,Diesel,R16,Urban
1591,1,0.83,8,12,43,132,B2,Diesel,R1,Rural
1592,0,0.81,5,6,62,74,B2,Regular,R7,Suburban
1593,0,0.65,11,6,62,112,B4,Diesel,R3,Suburban
1594,0,0.54,8,3,43,117,B4,Diesel,R22,Suburban
1595,0,0.55,6,14,87,62,B1,Diesel,R16,Urban
1596,0,0.96,5,11,84,81,B4,Diesel,R6,Urban
1597,0,0.84,10,15,23,76,B4,Regular,R14,Suburban
1598,0,0.56,8,5,45,100,B3,Diesel,R11,Rural
1599,0,0.68,11,8,84,83,B3,Regular,R22,Urban
1600,0,0.8,10,2,30,77,B2,Regular,R21,Urban
1601,0,0.92,4,7,80,122,B4,Diesel,R19,Rural
1602,0,0.52,4,6,30,121,B1,Diesel,R22,Rural
1603,0,0.62,4,3,18,134,B2,Diesel,R1,Suburban
1604,0,0.94,10,12,57,79,B2,Regular,R21,Urban
1605,0,0.5,4,18,54,142,B2,Regular,R13,Rural
1606,0,0.6,9,6,48,58,B4,Diesel,R20,Rural
1607,1,0.98,4,9,34,62,B4,Diesel,R9,Suburban
1608,0,0.81,5,11,26,131,B1,Regular,R11,Suburban
1609,0,0.63,7,2,81,113,B1,Diesel,R1,Urban
1610,0,0.53,9,11,74,87,B2,Regular,R13,Rural
1611,0,0.51,11,18,30,71,B4,Regular,R20,Suburban
1612,0,0.62,7,14,54,80,B1,Regular,R1,Urban
1613,0,0.94,5,7,31,148,B3,Regular,R3,Suburban
1614,0,0.71,11,11,42,91,B3,Diesel,R20,Urban
1615,0,0.86,5,19,74,111,B2,Diesel,R17,Rural
1616,0,0.96,6,5,88,113,B3,Regular,R5,Suburban
1617,0,0.7,11,9,59,123,B2,Diesel,R6,Urban
1618,0,0.6,9,1,59,58,B4,Regular,R17,Urban
1619,0,0.76,7,12,64,144,B2,Diesel,R10,Rural
1620,0,0.95,4,6,61,93,B2,Regular,R11,Suburban
1621,0,0.9,5,7,58,112,B4,Diesel,R13,Urban
1622,0,0.53,4,15,20,89,B1,Diesel,R10,Urban
1623,0,0.85,11,10,18,137,B1,Regular,R14,Urban
1624,0,0.79,7,3,28,90,B1,Diesel,R13,Urban
1625,0,0.95,10,16,24,121,B1,Regular,R4,Suburban
1626,0,0.56,9,15,29,99,B2,Diesel,R20,Suburban
1627,0,0.77,8,18,55,69,B1,Regular,R17,Urban
1628,0,0.94,10,10,71,130,B3,Diesel,R18,Suburban
1629,0,0.71,11,6,84,141,B3,Diesel,R11,Suburban
1630,0,0.74,11,12,70,119,B1,Regular,R10,Rural
1631,0,0.54,10,18,49,91,B3,Regular,R21,Rural
1632,0,0.64,8,16,62,82,B3,Diesel,R18,Urban
1633,1,0.66,11,12,68,141,B4,Diesel,R19,Rural
1634,0,0.97,11,11,54,112,B4,Regular,R9,Suburban
1635,0,0.64,5,6,76,106,B1,Regular,R5,Urban
1636,0,0.73,6,0,71,114,B2,Regular,R1,Rural
1637,0,0.84,11,0,35,101,B2,Regular,R5,Urban
1638,0,0.58,4,19,18,148,B4,Diesel,R3,Urban
1639,0,0.74,5,13,38,137,B4,Diesel,R1,Rural
1640,0,0.87,6,14,45,55,B2,Diesel,R19,Suburban
1641,0,0.93,4,10,33,56,B1,Diesel,R6,Suburban
1642,0,0.81,7,8,65,58,B2,Diesel,R10,Rural
1643,0,0.83,10,16,45,110,B2,Diesel,R5,Rural
1644,0,0.56,10,3,39,129,B3,Regular,R12,Rural
1645,0,0.97,8,19,18,83,B2,Diesel,R12,Rural
1646,0,0.57,6,18,59,84,B4,Regular,R17,Urban
1647,1,0.89,4,6,87,148,B1,Regular,R2,Suburban
1648,0,0.63,11,0,20,69,B2,Regular,R21,Suburban
1649,0,0.97,5,8,61,107,B3,Regular,R14,Rural
1650,0,0.86,4,12,44,136,B4,Diesel,R12,Suburban
1651,0,0.88,5,1,68,109,B4,Regular,R13,Suburban
1652,0,0.61,10,1,41,103,B3,Regular,R5,Suburban
1653,0,0.72,8,14,37,84,B4,Diesel,R5,Rural
1654,0,0.81,11,16,49,96,B3,Regular,R17,Rural
1655,0,0.88,8,12,30,95,B4,Regular,R5,Suburban
1656,0,0.55,4,6,60,136,B4,Diesel,R19,Rural
1657,0,0.98,4,8,37,53,B4,Regular,R4,Suburban
1658,1,0.95,5,11,19,59,B4,Diesel,R7,Rural
1659,0,0.64,5,2,85,124,B3,Diesel,R17,Suburban
1660,1,0.91,6,14,77,89,B2,Diesel,R11,Rural
1661,0,0.76,10,6,21,104,B4,Diesel,R6,Suburban
1662,0,0.73,6,0,34,122,B3,Diesel,R13,Rural
1663,0,0.66,6,13,18,89,B3,Regular,R12,Rural
1664,0,0.79,4,18,50,125,B3,Diesel,R5,Suburban
1665,0,0.86,9,15,47,130,B2,Diesel,R10,Urban
1666,0,0.71,9,9,22,145,B1,Diesel,R11,Suburban
1667,1,0.81,9,0,29,72,B3,Diesel,R9,Suburban
1668,0,0.85,9,4,49,64,B3,Diesel,R13,Urban
1669,0,0.86,6,2,55,141,B3,Regular,R3,Rural
1670,0,0.53,4,16,34,54,B2,Regular,R17,Urban
1671,0,0.93,9,17,75,89,B4,Diesel,R18,Suburban
1672,1,0.73,11,18,57,67,B2,Regular,R5,Urban
1673,0,0.63,8,17,41,70,B3,Diesel,R16,Rural
1674,0,0.62,7,15,29,128,B1,Diesel,R16,Suburban
1675,0,0.74,8,1,36,52,B3,Diesel,R11,Suburban
1676,0,0.94,4,14,46,95,B4,Regular,R22,Rural
1677,0,0.69,4,12,69,139,B1,Diesel,R4,Rural
1678,0,0.87,7,12,34,128,B1,Diesel,R9,Suburban
1679,0,0.55,5,15,38,102,B2,Regular,R15,Rural
1680,0,0.74,5,7,77,69,B2,Diesel,R12,Urban
1681,1,1.0,11,10,37,108,B4,Regular,R16,Urban
1682,0,0.89,5,7,70,70,B2,Regular,R4,Urban
1683,0,0.61,6,9,80,139,B4,Diesel,R3,Urban
1684,0,0.75,5,0,74,136,B1,Regular,R21,Rural
1685,0,0.62,10,11,46,100,B1,Diesel,R4,Urban
1686,0,0.7,6,8,18,74,B1,Regular,R2,Urban
1687,0,0.89,6,4,76,117,B4,Regular,R19,Suburban
1688,0,0.89,11,8,81,59,B2,Regular,R7,Rural
1689,0,0.61,5,15,89,135,B2,Diesel,R2,Rural
1690,2,0.96,5,17,88,116,B2,Regular,R1,Rural
1691,0,0.8,11,7,61,132,B3,Diesel,R18,Suburban
1692,0,0.69,7,10,65,144,B1,Diesel,R8,Suburban
1693,0,0.75,9,19,32,58,B1,Diesel,R8,Rural
1694,0,0.8,11,18,52,78,B3,Regular,R10,Urban
1695,0,0.78,7,3,40,86,B1,Regular,R18,Suburban
1696,0,0.74,6,19,70,120,B1,Diesel,R22,Suburban
1697,0,0.75,7,9,62,87,B3,Diesel,R11,Suburban
1698,0,0.59,6,12,30,137,B1,Diesel,R1,Rural
1699,0,0.91,4,19,51,121,B2,Diesel,R7,Urban
1700,0,0.77,6,13,55,147,B3,Diesel,R8,Suburban
1701,0,0.57,6,1,87,108,B1,Diesel,R14,Suburban
1702,0,0.88,7,3,85,106,B2,Regular,R19,Rural
1703,0,0.97,9,6,22,139,B4,Diesel,R8,Urban
1704,0,0.97,4,18,57,109,B1,Diesel,R19,Suburban
1705,0,0.68,8,16,87,77,B3,Diesel,R22,Rural
1706,0,0.57,8,15,38,77,B2,Diesel,R4,Rural
1707,0,0.76,9,12,45,95,B4,Regular,R10,Suburban
1708,0,0.56,8,17,20,120,B4,Regular,R22,Rural
1709,0,0.97,4,11,40,116,B1,Diesel,R10,Rural
1710,0,0.59,5,0,89,135,B4,Diesel,R4,Suburban
1711,0,0.63,4,14,36,104,B3,Diesel,R8,Rural
1712,0,0.7,7,2,67,87,B4,Regular,R7,Urban
1713,1,0.69,11,5,75,67,B1,Regular,R15,Urban
1714,0,0.9,10,13,37,125,B4,Regular,R8,Suburban
1715,0,0.73,6,5,89,144,B1,Diesel,R10,Urban
1716,0,0.59,6,0,70,112,B4,Regular,R7,Urban
1717,0,0.63,11,19,26,54,B2,Diesel,R19,Suburban
1718,0,0.75,7,5,21,93,B1,Diesel,R3,Rural
1719,0,0.57,7,7,58,78,B3,Diesel,R9,Urban
1720,0,0.81,10,14,42,149,B3,Diesel,R16,Rural
1721,0,0.78,10,13,51,63,B4,Diesel,R14,Suburban
1722,0,0.86,6,15,26,107,B2,Regular,R7,Urban
1723,0,0.97,10,19,30,93,B4,Regular,R12,Suburban
1724,0,0.96,10,15,26,67,B4,Regular,R1,Rural
1725,0,0.97,10,18,21,56,B2,Diesel,R16,Suburban
1726,0,0.62,11,0,51,136,B1,Regular,R3,Urban
1727,0,0.57,9,3,24,146,B3,Diesel,R1,Suburban
1728,0,0.65,5,9,32,111,B2,Diesel,R6,Suburban
1729,1,0.95,10,19,55,94,B4,Diesel,R2,Suburban
1730,0,0.99,5,17,69,65,B1,Regular,R7,Rural
1731,0,0.93,5,1,24,113,B4,Regular,R8,Rural
1732,0,0.56,7,3,62,86,B1,Regular,R13,Rural
1733,0,0.97,10,14,76,74,B3,Regular,R16,Rural
1734,1,0.71,6,3,38,58,B3,Diesel,R22,Urban
1735,0,0.5,9,15,45,104,B1,Diesel,R21,Rural
1736,0,0.72,6,14,20,77,B3,Diesel,R10,Rural
1737,0,0.52,10,17,31,58,B4,Diesel,R4,Urban
1738,0,0.77,6,6,19,61,B1,Diesel,R21,Rural
1739,0,0.67,10,14,46,67,B4,Regular,R13,Suburban
1740,0,0.74,9,10,35,140,B1,Regular,R17,Rural
1741,0,0.81,4,18,54,139,B4,Diesel,R8,Urban
1742,0,0.93,9,7,62,105,B3,Diesel,R8,Suburban
1743,0,0.83,11,0,62,139,B2,Diesel,R7,Urban
1744,0,0.72,4,2,41,123,B4,Diesel,R1,Suburban
1745,0,0.91,8,4,63,107,B1,Diesel,R15,Suburban
1746,0,0.95,4,17,29,130,B3,Regular,R15,Suburban
1747,0,0.56,5,11,70,100,B1,Diesel,R19,Urban
1748,0,0.77,11,11,62,81,B4,Regular,R4,Suburban
1749,0,0.64,5,18,49,137,B1,Regular,R6,Suburban
1750,0,0.52,11,8,35,97,B1,Diesel,R10,Suburban
1751,0,0.83,9,10,30,57,B4,Diesel,R12,Suburban
1752,0,0.93,5,16,21,79,B3,Regular,R4,Suburban
1753,0,0.58,5,15,40,75,B3,Regular,R6,Rural
1754,0,0.91,8,3,79,73,B4,Regular,R14,Urban
1755,0,0.93,5,9,71,76,B3,Diesel,R13,Suburban
1756,0,0.96,7,14,72,128,B2,Regular,R22,Suburban
1757,0,0.63,7,18,86,141,B1,Diesel,R21,Suburban
1758,0,0.95,7,2,57,124,B4,Regular,R3,Suburban
1759,0,0.66,4,4,31,88,B2,Diesel,R21,Suburban
1760,0,0.78,9,10,45,115,B1,Diesel,R15,Rural
1761,0,0.53,9,4,89,100,B4,Regular,R3,Rural
1762,0,0.52,6,6,88,122,B3,Diesel,R5,Suburban
1763,0,0.86,8,5,84,99,B4,Diesel,R13,Suburban
1764,0,0.72,7,12,46,94,B4,Regular,R15,Suburban
1765,0,0.63,7,1,78,136,B1,Diesel,R17,Urban
1766,0,0.6,5,18,85,82,B1,Regular,R6,Urban
1767,0,0.83,7,10,26,68,B1,Regular,R18,Rural
1768,0,0.5,5,19,34,62,B2,Regular,R3,Rural
1769,0,0.9,5,4,66,127,B3,Diesel,R9,Urban
1770,0,0.54,6,8,80,145,B4,Diesel,R8,Suburban
1771,0,0.6,4,5,63,71,B4,Regular,R20,Rural
1772,0,0.69,5,16,30,69,B3,Diesel,R11,Suburban
1773,0,0.74,5,18,62,146,B4,Regular,R11,Suburban
1774,0,0.68,9,7,70,54,B1,Regular,R8,Rural
1775,2,0.66,6,6,34,133,B4,Regular,R22,Urban
1776,0,0.98,5,4,64,127,B3,Diesel,R1,Urban
1777,0,0.82,8,14,79,140,B2,Diesel,R2,Urban
1778,0,0.51,4,9,67,139,B2,Diesel,R20,Suburban
1779,0,0.72,11,15,60,81,B3,Regular,R4,Suburban
1780,0,0.94,8,8,85,79,B4,Regular,R2,Suburban
1781,0,0.65,7,6,89,140,B4,Diesel,R2,Urban
1782,0,0.55,4,10,45,75,B2,Diesel,R13,Suburban
1783,0,0.88,7,8,62,131,B4,Regular,R22,Rural
1784,0,0.8,9,16,58,136,B2,Regular,R21,Suburban
1785,0,0.79,10,8,53,137,B3,Regular,R20,Rural
1786,0,0.53,10,2,50,53,B3,Regular,R6,Urban
1787,0,0.57,10,7,42,116,B4,Diesel,R4,Suburban
1788,0,0.81,5,18,36,92,B1,Diesel,R15,Suburban
1789,0,0.6,6,19,64,79,B1,Regular,R3,Urban
1790,0,0.75,8,15,50,65,B2,Regular,R4,Suburban
1791,0,0.77,7,6,84,120,B3,Diesel,R17,Rural
1792,0,0.64,5,6,31,88,B2,Regular,R6,Urban
1793,0,0.97,10,19,50,135,B3,Regular,R2,Rural
1794,1,0.92,8,12,59,90,B2,Diesel,R20,Urban
1795,0,0.86,8,2,82,80,B2,Diesel,R13,Rural
1796,0,0.54,9,11,64,98,B2,Diesel,R15,Rural
1797,0,0.55,9,7,52,62,B4,Regular,R5,Rural
1798,0,0.75,10,12,49,90,B1,Regular,R19,Suburban
1799,0,0.58,7,19,72,142,B3,Diesel,R6,Suburban
1800,0,0.99,10,15,71,77,B2,Diesel,R17,Suburban
1801,0,0.58,10,6,68,113,B1,Regular,R1,Suburban
1802,0,0.74,5,3,76,68,B2,Regular,R2,Suburban
1803,0,0.68,6,11,89,136,B2,Regular,R1,Rural
1804,0,0.82,10,16,31,121,B3,Diesel,R8,Suburban
1805,0,0.56,7,0,35,74,B4,Diesel,R4,Rural
1806,0,0.72,8,16,72,87,B2,Regular,R18,Urban
1807,0,0.64,8,1,73,148,B3,Diesel,R9,Rural
1808,0,0.94,11,5,66,139,B4,Diesel,R15,Suburban
1809,0,0.52,4,11,77,52,B4,Diesel,R16,Urban
1810,0,0.96,10,10,70,51,B1,Regular,R21,Suburban
1811,0,0.92,11,10,88,54,B1,Regular,R3,Urban
1812,0,0.65,11,17,23,110,B2,Diesel,R1,Rural
1813,0,0.89,5,7,87,69,B1,Regular,R13,Urban
1814,1,0.52,4,6,25,125,B3,Diesel,R14,Suburban
1815,0,0.98,9,13,32,87,B3,Diesel,R6,Urban
1816,0,0.76,6,15,43,129,B1,Regular,R5,Rural
1817,0,0.65,7,11,56,85,B3,Diesel,R5,Urban
1818,0,0.68,10,8,20,95,B3,Diesel,R4,Rural
1819,1,0.53,8,19,74,142,B2,Diesel,R21,Urban
1820,0,0.99,5,15,27,148,B2,Diesel,R12,Rural
1821,0,0.52,8,18,20,86,B3,Diesel,R14,Rural
1822,0,0.83,10,15,63,103,B1,Diesel,R14,Rural
1823,0,0.72,9,8,39,70,B3,Regular,R11,Rural
1824,0,0.97,4,12,84,70,B4,Diesel,R22,Suburban
1825,0,0.62,10,4,82,141,B4,Regular,R10,Rural
1826,0,0.77,4,18,36,119,B4,Regular,R10,Suburban
1827,0,0.74,7,9,79,133,B2,Regular,R9,Rural
1828,1,0.85,5,6,74,109,B1,Regular,R2,Urban
1829,0,0.53,9,8,30,85,B3,Regular,R14,Urban
1830,0,0.6,5,13,33,126,B1,Diesel,R7,Suburban
1831,0,0.61,7,14,33,60,B1,Diesel,R17,Urban
1832,0,0.87,9,12,69,137,B1,Regular,R20,Rural
1833,0,0.59,11,9,58,132,B4,Diesel,R8,Urban
1834,0,0.79,9,13,65,136,B3,Regular,R20,Suburban
1835,1,0.61,4,11,56,80,B2,Diesel,R4,Urban
1836,1,0.93,4,18,30,86,B1,Regular,R5,Suburban
1837,0,0.97,4,5,21,109,B1,Regular,R13,Rural
1838,0,0.76,8,11,60,110,B4,Regular,R7,Rural
1839,0,0.68,11,12,63,116,B4,Diesel,R6,Urban
1840,1,0.62,6,7,64,147,B3,Diesel,R17,Urban
1841,0,0.52,10,15,70,78,B2,Regular,R6,Urban
1842,0,0.63,4,1,42,116,B2,Regular,R19,Rural
1843,0,0.83,6,6,58,128,B4,Diesel,R3,Urban
1844,0,0.77,6,11,20,120,B3,Diesel,R9,Rural
1845,1,0.97,5,6,30,116,B1,Regular,R21,Suburban
1846,0,0.7,7,18,35,65,B3,Regular,R15,Urban
1847,0,0.85,8,13,54,94,B2,Regular,R8,Urban
1848,0,0.74,6,8,60,83,B4,Diesel,R15,Suburban
1849,0,0.76,10,17,51,133,B1,Regular,R1,Suburban
1850,0,0.63,8,10,72,93,B1,Diesel,R8,Suburban
1851,0,0.73,5,15,69,146,B2,Diesel,R4,Suburban
1852,0,0.74,4,18,53,127,B1,Regular,R22,Rural
1853,0,0.85,9,10,71,91,B3,Diesel,R10,Urban
1854,0,0.97,6,17,76,84,B2,Regular,R16,Rural
1855,0,0.66,7,10,69,124,B2,Regular,R18,Rural
1856,0,0.52,9,3,36,133,B1,Diesel,R4,Suburban
1857,0,0.75,5,17,29,79,B2,Regular,R8,Urban
1858,0,0.77,8,18,28,102,B4,Diesel,R4,Rural
1859,0,0.58,10,12,65,107,B3,Diesel,R10,Rural
1860,0,0.88,11,3,33,77,B2,Regular,R20,Suburban
1861,0,0.99,4,9,88,64,B4,Diesel,R4,Urban
1862,0,0.97,8,4,64,87,B1,Diesel,R16,Urban
1863,0,0.6,7,2,84,99,B2,Regular,R12,Urban
1864,1,0.94,6,15,48,62,B4,Diesel,R10,Rural
1865,0,0.85,7,7,25,84,B1,Regular,R11,Suburban
1866,0,0.73,8,6,78,73,B4,Regular,R2,Urban
1867,0,0.77,8,18,61,114,B1,Diesel,R16,Rural
1868,0,0.92,9,13,67,137,B3,Diesel,R19,Rural
1869,0,0.74,7,14,52,140,B2,Regular,R12,Urban
1870,0,0.69,7,16,78,67,B3,Diesel,R4,Suburban
1871,0,0.75,7,0,72,107,B3,Regular,R17,Suburban
1872,0,0.79,4,5,83,75,B2,Diesel,R12,Urban
1873,0,0.59,10,14,31,78,B3,Regular,R16,Rural
1874,0,0.95,8,11,21,121,B3,Regular,R3,Suburban
1875,0,0.84,5,19,34,93,B4,Diesel,R2,Rural
1876,0,0.82,4,1,86,139,B1,Diesel,R7,Rural
1877,0,0.55,4,4,41,54,B3,Diesel,R6,Suburban
1878,0,0.8,4,8,66,82,B2,Regular,R1,Rural
1879,0,0.56,9,19,72,54,B4,Regular,R15,Rural
1880,0,0.54,11,13,88,85,B1,Diesel,R12,Urban
1881,0,0.76,10,17,40,126,B3,Diesel,R13,Suburban
1882,0,0.7,10,7,29,130,B3,Regular,R8,Rural
1883,0,0.79,5,1,28,62,B2,Diesel,R9,Suburban
1884,0,0.54,11,8,46,74,B3,Diesel,R1,Suburban
1885,0,0.72,7,6,79,107,B2,Regular,R5,Rural
1886,0,0.59,9,17,70,51,B3,Diesel,R7,Suburban
1887,0,0.99,8,15,65,137,B3,Regular,R18,Urban
1888,1,0.78,11,4,83,85,B2,Regular,R22,Urban
1889,0,0.84,6,14,65,74,B1,Diesel,R8,Rural
1890,0,0.66,9,4,76,83,B4,Diesel,R10,Suburban
1891,0,0.55,6,10,88,61,B2,Diesel,R8,Rural
1892,1,0.99,8,13,74,68,B1,Regular,R12,Suburban
1893,0,0.64,5,18,20,143,B1,Regular,R16,Rural
1894,0,0.71,10,2,49,86,B2,Regular,R12,Rural
1895,0,0.82,6,9,25,50,B4,Diesel,R22,Suburban
1896,0,0.51,4,5,47,109,B2,Regular,R22,Urban
1897,0,0.91,9,2,32,116,B3,Regular,R3,Rural
1898,0,0.77,11,1,72,98,B3,Regular,R18,Urban
1899,1,0.64,11,12,55,139,B1,Diesel,R5,Suburban
1900,0,0.53,6,17,32,128,B3,Regular,R14,Rural
1901,0,0.58,8,1,47,95,B4,Diesel,R20,Suburban
1902,0,0.95,10,14,63,97,B2,Diesel,R21,Urban
1903,0,0.84,4,4,81,141,B4,Regular,R16,Suburban
1904,0,0.62,11,14,43,117,B1,Regular,R22,Rural
1905,0,0.53,6,16,84,68,B3,Regular,R6,Urban
1906,0,0.85,10,1,53,137,B3,Diesel,R16,Rural
1907,1,0.79,8,17,48,89,B2,Diesel,R20,Urban
1908,0,0.7,5,14,57,55,B4,Diesel,R14,Suburban
1909,0,0.68,8,19,63,129,B4,Diesel,R20,Suburban
1910,0,0.61,5,2,59,145,B2,Regular,R5,Rural
1911,0,0.83,11,4,35,143,B3,Regular,R14,Rural
1912,0,0.99,10,10,53,112,B1,Diesel,R11,Rural
1913,1,0.59,10,8,67,84,B1,Diesel,R21,Urban
1914,1,0.8,4,4,78,121,B2,Diesel,R9,Urban
1915,0,0.71,8,0,57,110,B2,Diesel,R20,Rural
1916,0,0.72,7,13,20,54,B2,Diesel,R7,Urban
1917,0,0.63,11,4,24,86,B4,Diesel,R5,Urban
1918,0,0.91,9,7,48,125,B3,Diesel,R15,Suburban
1919,0,0.74,7,13,82,138,B3,Diesel,R13,Suburban
1920,0,0.77,11,15,81,146,B2,Regular,R12,Suburban
1921,0,0.65,7,5,20,137,B1,Regular,R15,Rural
1922,0,0.59,7,7,52,60,B4,Diesel,R19,Suburban
1923,0,0.54,9,1,32,148,B2,Regular,R19,Suburban
1924,0,0.86,7,18,38,89,B4,Regular,R10,Urban
1925,0,0.6,5,8,79,114,B2,Regular,R17,Suburban
1926,1,0.85,8,4,45,57,B4,Diesel,R16,Urban
1927,1,0.7,10,4,21,136,B1,Diesel,R5,Suburban
1928,0,0.71,4,18,30,133,B1,Diesel,R4,Rural
1929,0,0.73,7,3,68,145,B1,Regular,R22,Rural
1930,0,0.68,10,15,65,60,B1,Diesel,R10,Suburban
1931,0,0.55,7,15,56,120,B3,Regular,R21,Suburban
1932,0,0.65,11,15,84,107,B3,Diesel,R6,Suburban
1933,0,0.83,4,6,75,143,B4,Diesel,R11,Rural
1934,0,0.83,11,17,19,97,B2,Regular,R11,Urban
1935,0,0.64,4,0,42,62,B3,Diesel,R16,Urban
1936,0,0.73,7,2,28,109,B2,Regular,R14,Suburban
1937,0,0.6,5,7,18,98,B4,Diesel,R19,Rural
1938,0,0.61,10,0,65,116,B2,Diesel,R22,Urban
1939,0,0.51,4,6,65,56,B1,Diesel,R4,Suburban
1940,0,0.95,8,6,27,126,B1,Regular,R5,Rural
1941,0,0.61,10,7,47,74,B3,Diesel,R22,Rural
1942,0,0.61,8,18,52,72,B4,Regular,R19,Urban
1943,0,0.64,10,16,36,100,B3,Regular,R17,Rural
1944,0,0.56,5,10,70,96,B3,Regular,R18,Suburban
1945,0,0.82,11,14,51,146,B3,Diesel,R8,Suburban
1946,0,0.54,9,8,49,54,B4,Diesel,R4,Urban
1947,0,0.57,11,16,23,145,B1,Diesel,R18,Rural
1948,0,0.82,6,10,30,143,B1,Diesel,R11,Urban
1949,0,0.67,5,5,81,144,B3,Diesel,R14,Urban
1950,0,0.85,7,8,24,62,B2,Regular,R13,Rural
1951,0,0.78,6,17,62,91,B1,Regular,R16,Urban
1952,0,0.63,7,19,62,54,B1,Regular,R12,Rural
1953,0,0.83,8,1,82,72,B4,Regular,R9,Suburban
1954,0,0.56,4,3,36,111,B1,Regular,R7,Urban
1955,0,0.77,10,17,64,50,B1,Regular,R10,Rural
1956,0,0.72,7,0,63,123,B3,Diesel,R17,Rural
1957,0,0.63,8,10,46,140,B3,Regular,R18,Rural
1958,0,0.8,5,2,78,103,B4,Regular,R7,Urban
1959,0,0.94,7,7,82,121,B4,Regular,R3,Suburban
1960,0,1.0,11,4,40,52,B2,Regular,R15,Urban
1961,0,0.8,8,19,68,132,B1,Diesel,R16,Suburban
1962,0,0.7,4,4,80,113,B3,Regular,R21,Urban
1963,0,0.61,10,10,39,100,B3,Diesel,R17,Urban
1964,0,0.63,7,11,88,51,B1,Diesel,R13,Urban
1965,0,0.74,9,8,50,98,B4,Regular,R3,Suburban
1966,0,0.68,8,12,61,80,B3,Regular,R20,Rural
1967,1,0.96,7,19,24,123,B4,Diesel,R20,Urban
